基金代码,基金名称,名称缩写,基金类型,今年来,近1周,近1月,近3月,近6月,近1年,近2年,近3年,n0,不知道是啥,page_num,数据来源日期,净值,日增长率,total_page_num,手续费,购买起点（元),page_num2,原先手续费,现在手续费
006449,浙商汇金量化精选混合,ZSHJLHJXHH,混合型,38.2621,-1.6058,0.5652,26.2106,31.2411,72.8147,,,,,1,2020-08-14,1.8505,1.5921,1,0.15%,1000,1,1.50%,0.15%
002244,景顺长城低碳科技主题混合,JSCCDTKJZTHH,混合型,35.7382,-0.1235,4.3198,26.2090,22.0211,59.2519,70.6751,65.4398,,,1,2020-08-14,1.6180,1.0618,1,0.15%,100,1,1.50%,0.15%
001733,泰达宏利量化股票,TDHLLHGP,股票型,22.5243,1.0408,0.7183,26.20,25.4473,41.4798,35.5532,18.6090,,,1,2020-08-14,1.2620,1.4469,1,0.12%,100,1,1.20%,0.12%
005954,人保转型新动力混合C,RBZXXDLHHC,混合型,37.5047,-1.5595,-1.1122,26.1987,30.2806,54.8699,43.3304,,,,1,2020-08-14,1.4581,1.0744,1,0.00%,100,0,,
001637,嘉实腾讯自选股大数据策略股票,JSTXZXGDSJCLGP,股票型,36.0896,-1.6801,-0.1264,26.1981,30.9031,56.9017,70.0753,41.9587,,,1,2020-08-14,1.58,1.0877,1,0.15%,100,1,1.50%,0.15%
610006,信达澳银产业升级混合,XDAYCYSJHH,混合型,37.8418,-1.4792,-3.9155,26.1840,22.1349,64.4620,71.8894,43.5719,24.0923,,1,2020-08-14,1.8650,1.8013,1,0.15%,100,1,1.50%,0.15%
008177,建信高股息主题股票,JXGGXZTGP,股票型,,-1.8929,3.0828,26.1818,23.8204,,,,,,1,2020-08-14,1.2439,1.6590,1,0.15%,100,1,1.50%,0.15%
004854,广发中证全指汽车指数A,GFZZQZQCZSA,股票指数,20.9834,0.9434,-1.9081,26.1758,24.4859,25.8824,20.8246,-8.0076,,,1,2020-08-14,0.9202,0.3052,1,0.10%,100,1,1.00%,0.10%
005044,国寿安保健康科学混合C,GSABJKKXHHC,混合型,53.6170,-3.6877,-2.2622,26.1748,39.3822,69.5366,72.0869,,,,1,2020-08-14,1.6245,0.5696,1,0.00%,100,0,,
450010,国富策略回报混合,GFCLHBHH,混合型,35.3064,-0.3079,1.9412,26.1688,30.3152,57.0736,67.6445,50.9713,35.5897,,1,2020-08-14,1.9430,1.6745,1,0.15%,100,1,1.50%,0.15%
007812,淳厚信泽混合C,CHXZHHC,混合型,35.3436,-0.3061,1.5945,26.1622,33.1546,,,,,,1,2020-08-14,1.4655,1.3205,0,0.00%,100,0,,
002891,华夏移动互联混合人民币,HXYDHLHHRMB,QDII,54.0757,-5.2796,-3.8164,26.1621,29.9570,94.7562,88.3452,95.8372,,,1,2020-08-13,2.1170,0.1419,1,0.15%,100,1,1.50%,0.15%
001551,天弘中证医药100C,THZZYY100C,股票指数,53.0028,-4.1850,-1.3105,26.1616,38.5078,68.0326,65.3867,64.9993,30.5922,,1,2020-08-14,1.1974,0.8847,1,0.00%,100,0,,
519224,海富通欣荣混合A,HFTXRHHA,混合型,28.6713,-0.0358,1.4780,26.1616,28.4050,47.6035,70.7747,65.8713,,,1,2020-08-14,1.6753,1.5272,0,0.08%,100,1,0.80%,0.08%
007288,合煦智远消费主题股票发起式C,HXZYXFZTGPFQSC,股票型,21.5453,3.8244,8.8479,26.1445,25.3824,29.1968,,,,,1,2020-08-14,1.2868,1.7635,1,0.00%,100,0,,
001879,长城创业板指数增强A,CCCYBZSZQA,股票指数,60.3935,-2.7554,-7.1387,26.1424,32.0061,89.0243,119.5965,106.2202,,,1,2020-08-14,2.0787,2.0772,1,0.15%,100,1,1.50%,0.15%
002978,广发医药卫生联接C,GFYYWSLJC,联接基金,48.7530,-4.7672,-2.2993,26.1417,37.5446,65.6454,57.2401,58.8523,,,1,2020-08-14,1.2705,0.6735,1,0.00%,10,0,,
001140,工银总回报灵活配置混合,GYZHBLHPZHH,混合型,38.3076,0,0.7290,26.1411,34.3943,49.4592,74.5121,60.1686,60.3376,,1,2020-08-14,1.52,1.5364,1,0.15%,100,1,1.50%,0.15%
660015,农银行业轮动混合,NYHYLDHH,混合型,46.6926,-1.5495,-0.5421,26.1407,27.1128,72.9802,84.0478,70.9162,88.8585,,1,2020-08-14,4.8988,1.5569,1,0.15%,100,1,1.50%,0.15%
005062,博时中证500指数增强A,BSZZ500ZSZQA,股票指数,34.7228,-1.2926,-1.3136,26.1276,31.6597,56.1222,60.7263,,,,1,2020-08-14,1.3898,1.2531,1,0.12%,100,1,1.20%,0.12%
001696,南方智造股票,NFZZGP,股票型,51.4065,-2.0996,-3.5461,26.1206,34.6733,87.2854,100.5463,84.2858,,,1,2020-08-14,1.6320,1.3035,1,0.15%,100,1,1.50%,0.15%
004855,广发中证全指汽车指数C,GFZZQZQCZSC,股票指数,20.8416,0.9336,-1.9315,26.1150,24.3572,25.7182,20.6353,-8.1092,,,1,2020-08-14,0.9190,0.3056,1,0.00%,100,0,,
006610,银华远见混合发起式,YHYJHHFQS,混合型,28.4005,-4.1923,-0.7773,26.1148,22.5162,40.6632,,,,,1,2020-08-14,1.4169,1.2144,1,0.15%,100,1,1.50%,0.15%
006020,广发沪深300指数增强A,GFHS300ZSZQA,股票指数,25.2290,0.2298,1.3185,26.1098,26.1985,40.7256,63.9272,,,,1,2020-08-14,1.6137,1.7337,1,0.15%,100,1,1.50%,0.15%
530018,建信深证100指数增强,JXSZ100ZSZQ,股票指数,31.3038,-0.0672,-2.8760,26.1084,29.7227,50.9798,59.2935,47.8207,48.8931,,1,2020-08-14,2.3808,1.6741,1,0.15%,100,1,1.50%,0.15%
003853,金鹰信息产业股票A,JYXXCYGPA,股票型,43.3768,-1.9151,-5.2318,26.1070,16.9809,83.2825,149.1403,146.3677,,,1,2020-08-14,2.4635,1.7597,1,0.12%,100,1,1.20%,0.12%
519223,海富通欣荣混合C,HFTXRHHC,混合型,28.5090,-0.0417,1.4586,26.1020,28.2730,47.3111,70.9740,66.0953,,,1,2020-08-14,1.6764,1.52,0,0.00%,100,0,,
005261,银华稳健增利灵活配置混合C,YHWJZLLHPZHHC,混合型,36.1448,-1.1301,0.3287,26.0978,29.5459,53.5213,59.8611,,,,1,2020-08-14,1.3123,1.2265,1,0.00%,100,0,,
005777,广发科技动力股票,GFKJDLGP,股票型,49.0293,-2.7604,-0.3053,26.0926,33.1693,87.1713,111.0815,,,,1,2020-08-14,2.0572,1.0115,1,0.15%,100,1,1.50%,0.15%
007856,易方达中证800ETF联接A,YFDZZ800ETFLJA,联接基金,27.4412,0.1051,0.5579,26.0919,27.3561,,,,,,1,2020-08-14,1.3338,1.3449,1,0.06%,100,1,0.60%,0.06%
379010,上投摩根中小盘混合,STMGZXPHH,混合型,50.6777,-2.9842,-4.6222,26.0885,21.7238,91.3382,106.9669,71.9259,67.3115,,1,2020-08-14,3.4460,1.6519,1,0.15%,100,1,1.50%,0.15%
001050,汇添富成长多因子量化策略股票,HTFCZDYZLHCLGP,股票型,40.1163,-0.7063,1.0180,26.0837,32.0031,59.6026,65.5545,50.7596,39.7680,,1,2020-08-14,1.6870,1.4432,1,0.15%,100,1,1.50%,0.15%
003095,中欧医疗健康混合A,ZOYLJKHHA,混合型,71.6099,-5.7966,-3.7852,26.0704,51.1179,102.8649,125.8162,199.6844,,,1,2020-08-14,2.9740,0.4051,1,0.15%,100,1,1.50%,0.15%
007895,嘉实价值成长混合,JSJZCZHH,混合型,27.7082,-3.6217,0.9910,26.0698,24.0242,,,,,,1,2020-08-14,1.3758,1.0132,1,0.15%,100,1,1.50%,0.15%
006281,万家人工智能混合,WJRGZNHH,混合型,41.8630,-2.6819,-7.5763,26.0668,27.4050,76.8209,,,,,1,2020-08-14,1.7164,1.7789,1,0.15%,100,1,1.50%,0.15%
006198,长盛龙头双核驱动混合,CSLTSHQDHH,混合型,37.9451,-2.8904,-4.2932,26.0603,33.1768,,,,,,1,2020-08-14,1.4178,1.3221,1,0.15%,100,1,1.50%,0.15%
007857,易方达中证800ETF联接C,YFDZZ800ETFLJC,联接基金,27.3726,0.1052,0.5508,26.0594,27.2996,,,,,,1,2020-08-14,1.3327,1.3460,1,0.00%,100,0,,
001305,九泰天富改革混合,JTTFGGHH,混合型,42.2388,-2.1561,-2.1561,26.0582,34.7949,60.7083,54.4571,36.9253,0.4215,,1,2020-08-14,0.9530,1.4909,1,0.15%,1000,1,1.50%,0.15%
006928,长城创业板指数增强C,CCCYBZSZQC,股票指数,59.9581,-2.7598,-7.1603,26.0536,31.8193,87.9178,,,,,1,2020-08-14,2.0577,2.0786,1,0.00%,100,0,0.00%,0.00%
630015,华商大盘量化精选混合,HSDPLHJXHH,混合型,41.5659,-2.9756,-5.5107,26.0456,28.2398,63.9736,56.9850,29.9151,14.1174,,1,2020-08-14,1.9890,1.7912,0,0.15%,100,1,1.50%,0.15%
004769,申万菱信价值优先混合,SWLXJZYXHH,混合型,24.2367,1.1948,1.5687,26.0426,27.3093,42.5301,60.5112,,,,1,2020-08-14,1.4568,1.6538,1,0.15%,100,1,1.50%,0.15%
000368,汇添富沪深300安中指数,HTFHS300AZZS,股票指数,30.6928,-0.2543,1.3007,26.0352,28.8408,45.6546,53.2851,42.9516,29.8278,,1,2020-08-14,2.1184,1.1652,1,0.12%,100,1,1.20%,0.12%
160807,长盛沪深300指数(LOF),CSHS300ZSLOF,股票指数,25.6453,0.2528,1.3418,26.0290,26.9881,41.6893,57.1121,44.3388,33.7880,,1,2020-08-14,1.5860,1.4715,1,0.12%,100,1,1.20%,0.12%
001588,天弘中证800指数A,THZZ800ZSA,股票指数,26.4179,-0.0633,-1.2039,26.0271,26.7857,43.1095,57.1891,44.6658,24.9308,,1,2020-08-14,1.2638,1.3798,1,0.10%,100,1,1.00%,0.10%
005795,博时中证500指数增强C,BSZZ500ZSZQC,股票指数,34.3905,-1.2973,-1.3397,26.0042,31.3902,55.4991,59.4605,,,,1,2020-08-14,1.3771,1.2574,1,0.00%,100,0,,
001044,嘉实新消费股票,JSXXFGP,股票型,45.5026,0.4566,1.0565,26.0023,47.7502,60.4178,69.5003,87.2627,128.2380,,1,2020-08-14,2.20,1.3825,1,0.15%,100,1,1.50%,0.15%
002220,南方瑞利灵活配置混合,NFRLLHPZHH,混合型,32.7087,0.5942,1.9267,26.0013,23.5319,50.9811,73.2287,66.2769,,,1,2020-08-14,1.7775,0.4805,1,0.15%,100,1,1.50%,0.15%
006021,广发沪深300指数增强C,GFHS300ZSZQC,股票指数,24.9298,0.2252,1.2833,25.9909,25.9513,40.2030,62.8481,,,,1,2020-08-14,1.6021,1.74,1,0.00%,100,0,,
470028,汇添富社会责任混合,HTFSHZRHH,混合型,34.0438,-3.0823,-2.6967,25.9874,38.1670,48.2155,44.1388,30.5457,9.2850,,1,2020-08-14,2.2010,1.6159,1,0.15%,100,1,1.50%,0.15%
001220,民生加银研究精选混合,MSJYYJJXHH,混合型,37.9310,-2.5875,-2.5133,25.9843,26.4822,68.6430,79.0210,54.9637,39.8907,,1,2020-08-14,1.28,1.4263,1,0.15%,100,1,1.50%,0.15%
005885,金鹰信息产业股票C,JYXXCYGPC,股票型,43.0259,-1.9185,-5.2640,25.9796,16.7470,82.7413,147.2413,,,,1,2020-08-14,2.4692,1.7597,1,0.00%,100,0,,
005741,南方君信混合,NFJXHH,混合型,29.76,0.4024,1.8662,25.9791,25.2384,51.0333,74.6875,,,,1,2020-08-14,1.7467,1.2521,1,0.15%,100,1,1.50%,0.15%
160812,长盛同益成长回报(LOF),CSTYCZHBLOF,混合型,44.2439,-0.6003,-1.4875,25.9783,30.0786,65.3352,69.1971,59.9724,32.9891,,1,2020-08-14,2.3180,1.4886,1,0.15%,100,1,1.50%,0.15%
006768,华安沪港深优选混合,HAHGSYXHH,混合型,16.4823,-3.9633,5.9275,25.9769,15.1444,52.6810,,,,,1,2020-08-14,1.4636,-1.2948,1,0.15%,100,1,1.50%,0.15%
217010,招商大盘蓝筹混合,ZSDPLCHH,混合型,53.5266,-2.6015,0.3574,25.9758,37.5122,75.9399,110.8109,98.0254,62.6303,,1,2020-08-14,2.8080,1.1527,1,0.15%,100,1,1.50%,0.15%
001534,华宝万物互联混合,HBWWHLHH,混合型,41.3111,-0.8759,-6.3448,25.9740,21.0339,66.2179,70.6030,72.5540,40.7254,,1,2020-08-14,1.3580,2.1053,1,0.15%,100,1,1.50%,0.15%
519772,交银新生活力灵活配置混合,JYXSHLLHPZHH,混合型,46.6135,-0.2710,2.0804,25.9735,32.1958,82.7436,102.7548,169.8442,,,1,2020-08-14,2.9440,1.7981,1,0.15%,100,1,1.50%,0.15%
001589,天弘中证800指数C,THZZ800ZSC,股票指数,26.2636,-0.0720,-1.2258,25.9580,26.6734,42.8081,56.5359,43.7450,23.5044,,1,2020-08-14,1.2490,1.3716,1,0.00%,100,0,,
160726,嘉实瑞享定期混合,JSRXDQHH,混合型,32.0971,0.1210,5.9695,25.9565,29.1798,60.2027,84.1386,,,,1,2020-08-14,1.1589,0.8441,0,0.90%,100,6,1.50%,0.90%
006227,华宝科技先锋混合,HBKJXFHH,混合型,41.6547,-2.4519,-5.2553,25.9444,21.2354,77.8403,,,,,1,2020-08-14,1.7704,1.7939,1,0.15%,100,1,1.50%,0.15%
001359,国联安添鑫灵活配置混合A,GLATXLHPZHHA,混合型,36.6852,-0.3923,4.8012,25.9310,35.4288,54.8466,74.4951,58.0955,69.3989,,1,2020-08-14,1.6502,1.6696,1,0.15%,100,1,1.50%,0.15%
003751,万家瑞隆混合,WJRLHH,混合型,49.1860,-0.0060,5.3832,25.9268,48.7735,60.9476,72.6962,62.7537,,,1,2020-08-14,1.6679,0.3188,1,0.15%,100,1,1.50%,0.15%
160637,鹏华创业板分级,PHCYBFJ,股票指数,44.8529,-2.8205,-5.8775,25.9268,26.8528,67.7954,69.7166,40.8454,-1.1626,,1,2020-08-14,1.1370,1.6086,1,0.12%,100,1,1.20%,0.12%
000523,国投瑞银医疗保健混合,GTRYYLBJHH,混合型,63.6295,-3.8613,1.5763,25.9195,47.5421,77.4084,106.7192,114.8857,103.9607,,1,2020-08-14,2.1910,0.5969,1,0.15%,100,1,1.50%,0.15%
483003,工银精选平衡混合,GYJXPHHH,混合型,36.3795,-0.6672,-1.0758,25.9162,30.2437,49.5218,44.6115,25.0851,2.1794,,1,2020-08-14,0.6253,1.3781,1,0.15%,100,1,1.50%,0.15%
001128,宝盈新兴产业混合,BYXXCYHH,混合型,40.5660,-3.3514,-4.5891,25.9155,40.5660,54.9393,77.0297,54.6713,19.0413,,1,2020-08-14,0.8940,0.7892,1,0.15%,100,1,1.50%,0.15%
002236,大成360互联网+大数据100A,DC360HLWDSJ100A,股票指数,28.1843,1.2848,0.7097,25.9095,26.6964,55.4217,65.9649,29,,,1,2020-08-14,1.4190,0.7097,1,0.12%,100,1,1.20%,0.12%
001654,国联安添鑫灵活配置混合C,GLATXLHPZHHC,混合型,36.6034,-0.3884,4.7908,25.9066,35.3707,54.6136,73.1490,55.9172,66.6856,,1,2020-08-14,1.5902,1.6752,1,0.15%,100,1,1.50%,0.15%
001695,泓德泓业混合,HDHYHH,混合型,38.8807,-1.1530,2.50,25.9012,31.2457,54.7170,84.9020,82.8792,,,1,2020-08-14,1.8860,1.2889,1,0.15%,100,1,1.50%,0.15%
005459,银河嘉谊灵活配置混合A,YHJYLHPZHHA,混合型,26.5558,-0.8194,3.3754,25.8914,26.1914,38.5739,41.1438,,,,1,2020-08-14,1.2710,1.0977,0,0.08%,100,1,0.80%,0.08%
080012,长盛电子信息产业混合,CSDZXXCYHH,混合型,48.0646,-2.1953,-2.5011,25.8858,32.5988,88.4354,88.5827,52.1749,41.8050,,1,2020-08-14,2.1830,1.4405,1,0.15%,100,1,1.50%,0.15%
007932,鹏华中证500ETF联接A,PHZZ500ETFLJA,联接基金,,-0.4649,-0.8554,25.8768,24.8567,,,,,,1,2020-08-14,1.2633,1.0398,1,0.12%,100,1,1.20%,0.12%
003586,先锋精一混合A,XFJYHHA,混合型,20.4211,1.2562,2.37,25.8699,22.7164,28.2029,20.3928,-1.3111,,,1,2020-08-14,1.0237,1.2161,1,0.15%,100,1,1.50%,0.15%
005711,永赢惠添利灵活配置混合,YYHTLLHPZHH,混合型,19.4202,2.5276,1.5147,25.8642,18.8295,51.7363,104.9798,,,,1,2020-08-14,1.8497,1.7717,1,0.15%,100,1,1.50%,0.15%
002472,光大保德信先进服务业混合,GDBDXXJFWYHH,混合型,56.1508,-1.0429,-1.8055,25.8608,50.3258,67.8881,51.8788,,,,1,2020-08-14,1.3379,1.1186,1,0.15%,100,1,1.50%,0.15%
080007,长盛同鑫行业配置混合,CSTXHYPZHH,混合型,48.0315,-1.0527,-1.5062,25.8577,30.1038,64.7315,62.9468,51.1558,-3.2798,,1,2020-08-14,1.5040,0.9396,1,0.12%,100,1,1.20%,0.12%
005460,银河嘉谊灵活配置混合C,YHJYLHPZHHC,混合型,26.4826,-0.8206,3.3724,25.8554,26.1306,38.4313,40.8904,,,,1,2020-08-14,1.2690,1.0994,0,0.00%,100,0,,
530019,建信社会责任混合,JXSHZRHH,混合型,33.8725,-0.4375,-1.0866,25.8525,23.4071,46.7491,44.8038,33.0897,29.6156,,1,2020-08-14,2.7310,1.7511,1,0.15%,100,1,1.50%,0.15%
004881,中银量化价值混合,ZYLHJZHH,混合型,29.1291,0.0912,0.4425,25.8459,26.9869,43.5299,56.5703,,,,1,2020-08-14,1.3166,1.2925,1,0.15%,100,1,1.50%,0.15%
001457,华商新常态混合,HSXCTHH,混合型,48.2254,-2.0392,-0.2396,25.8408,38.4383,78.0735,94.3103,55.3090,40.6210,,1,2020-08-14,1.2490,1.7101,1,0.15%,100,1,1.50%,0.15%
007277,恒生前海消费升级混合,HSQHXFSJHH,混合型,,-2.4675,0,25.8365,14.8320,,,,,,1,2020-08-14,1.1621,0.9819,1,0.15%,100,1,1.50%,0.15%
000530,招商丰盛稳定增长混合A,ZSFSWDZZHHA,混合型,41.2871,-4.9148,-0.9128,25.8210,23.1254,60.8230,68.1583,61.2211,65.7337,,1,2020-08-14,1.9540,1.2960,1,0.15%,100,1,1.50%,0.15%
003096,中欧医疗健康混合C,ZOYLJKHHC,混合型,70.6866,-5.8262,-3.8674,25.8188,50.5343,101.9112,125.1142,199.8250,,,1,2020-08-14,2.9580,0.4073,1,0.00%,100,0,,
008001,鹏华中证500ETF联接C,PHZZ500ETFLJC,联接基金,,-0.4733,-0.8720,25.8151,24.7331,,,,,,1,2020-08-14,1.2618,1.0410,1,0.00%,100,0,,
005788,南方MSCI中国A股联接A,NFMSCIZGAGLJA,联接基金,26.3566,0.0320,0.0384,25.8080,26.5610,40.7194,58.9759,,,,1,2020-08-14,1.5648,1.4260,1,0.12%,100,1,1.20%,0.12%
006030,南方昌元转债A,NFCYZZA,债券型,22.4024,-2.4597,1.4833,25.8032,23.3971,30.5789,,,,,1,2020-08-14,1.2452,1.0222,1,0.08%,100,1,0.80%,0.08%
007133,嘉实长青竞争优势股票A,JSCQJZYSGPA,股票型,27.7597,0.4775,-0.9346,25.7987,28.0963,40.1432,,,,,1,2020-08-14,1.4097,1.5561,1,0.15%,100,1,1.50%,0.15%
006526,鹏华优选回报混合,PHYXHBHH,混合型,29.0709,-0.4972,-0.4542,25.7903,32.3620,33.1919,,,,,1,2020-08-14,1.3808,2.1226,1,0.15%,100,1,1.50%,0.15%
110025,易方达资源行业混合,YFDZYHYHH,混合型,11.5519,-6.3663,0.7376,25.7895,9.7589,18.4634,3.0172,-14.8709,0.9504,,1,2020-08-14,0.9560,0.2096,1,0.15%,100,1,1.50%,0.15%
000870,嘉实新收益混合,JSXSYHH,混合型,41.4465,-3.5562,-4.3723,25.7885,25.9443,72.0812,89.2093,59.7801,56.9586,,1,2020-08-14,2.0340,1.0934,1,0.06%,100,1,0.60%,0.06%
008507,交银内核驱动混合,JYNHQDHH,混合型,,-0.2495,1.7269,25.7745,28.9204,,,,,,1,2020-08-14,1.3195,1.6407,1,0.15%,100,1,1.50%,0.15%
164304,新华中证环保产业指数分级,XHZZHBCYZSFJ,股票指数,25.2325,0.5495,1.3149,25.7732,18.2553,38.4269,25.2291,-9.1281,-29.7528,,1,2020-08-14,1.4640,0.6878,1,0.10%,100,1,1.00%,0.10%
006783,红土创新中证500增强A,HTCXZZ500ZQA,股票指数,33.4245,-0.6044,-0.9108,25.7715,29.4672,47.1543,,,,,1,2020-08-14,1.4143,1.2891,1,0.12%,100,1,1.20%,0.12%
161038,富国新兴成长量化精选混合,FGXXCZLHJXHH,混合型,35.6732,-0.9590,-1.0405,25.7610,30.8263,52.8323,51.0340,33.2930,,,1,2020-08-14,1.3220,1.3182,1,0.15%,100,1,1.50%,0.15%
002310,创金合信沪深300指数增强A,CJHXHS300ZSZQA,股票指数,24.5142,0.1028,-0.1299,25.7468,26.0723,40.6239,59.25,53.08,,,1,2020-08-14,1.4608,1.4092,1,0.15%,100,1,1.50%,0.15%
008778,嘉实中证500指数增强A,JSZZ500ZSZQA,股票指数,,-0.8372,-1.7569,25.7383,28.0617,,,,,,1,2020-08-14,1.3029,0.8124,1,0.10%,100,1,1.00%,0.10%
002315,创金合信沪深300指数增强C,CJHXHS300ZSZQC,股票指数,24.4357,0.0959,-0.1367,25.7099,26.0134,40.3863,59.3066,53.1083,,,1,2020-08-14,1.4610,1.4090,1,0.00%,100,0,,
519015,海富通精选贰号混合,HFTJXEHHH,混合型,40.8253,-2.8468,-0.5580,25.7054,39.7212,68.4874,87.3832,79.8206,85.0058,,1,2020-08-14,1.6040,0.8805,1,0.20%,1000,1,2.00%,0.20%
003587,先锋精一混合C,XFJYHHC,混合型,20.0589,1.2512,2.3304,25.6996,22.4153,27.2680,16.8357,-5.0150,,,1,2020-08-14,0.9792,1.2198,1,0.00%,100,0,,
510081,长盛动态精选混合,CSDTJXHH,混合型,46.5474,-3.4305,-4.2474,25.6863,39.3077,65.6344,71.7362,52.5473,33.6667,,1,2020-08-14,1.6299,1.6591,1,0.15%,100,1,1.50%,0.15%
005789,南方MSCI中国A股联接C,NFMSCIZGAGLJC,联接基金,26.0361,0.0258,0,25.6786,26.3029,40.1590,57.7021,,,,1,2020-08-14,1.5510,1.4189,1,0.00%,100,0,,
003359,大成360互联网+大数据100C,DC360HLWDSJ100C,股票指数,27.6401,1.1645,0.5789,25.6782,26.2489,54.4445,63.9151,26.5938,,,1,2020-08-14,1.39,0.7246,1,0.00%,100,0,,
006063,景顺长城MSCI中国A股国际通,JSCCMSCIZGAGGJT,股票指数,28.6393,0.2180,-1.5571,25.6771,27.7619,43.2091,54.9372,,,,1,2020-08-14,1.5173,1.4238,1,0.15%,100,1,1.50%,0.15%
007012,湘财长顺混合发起式A,XCCSHHFQSA,混合型,48.5060,-1.3872,-0.3742,25.6733,30.8862,76.2302,,,,,1,2020-08-14,1.3578,1.6622,1,0.15%,100,1,1.50%,0.15%
000955,南方产业活力,NFCYHL,股票型,44.1201,-1.9296,-3.0847,25.6727,32.2112,68.5854,70.4142,45.4545,27.6219,,1,2020-08-14,1.7280,1.2896,1,0.15%,100,1,1.50%,0.15%
006784,红土创新中证500增强C,HTCXZZ500ZQC,股票指数,33.1160,-0.6137,-0.9352,25.6712,29.2806,46.8675,,,,,1,2020-08-14,1.4089,1.2868,1,0.00%,100,0,,
006031,南方昌元C,NFCYC,债券型,22.0433,-2.4637,1.4538,25.6689,23.1137,29.9527,,,,,1,2020-08-14,1.2352,1.0306,1,0.00%,100,0,,
001798,泰康新回报灵活配置混合A,TKXHBLHPZHHA,混合型,40.0662,-0.5004,-3.1285,25.6682,34.3536,55.7569,69.1850,56.4212,,,1,2020-08-14,1.6504,1.7258,1,0.12%,100,1,1.20%,0.12%
007275,银河沪深300指数增强A,YHHS300ZSZQA,股票指数,21.7287,1.0580,1.2365,25.6625,23.2654,,,,,,1,2020-08-14,1.3182,1.6032,1,0.15%,100,1,1.50%,0.15%
001626,国泰央企改革股票,GTYQGGGP,股票型,41.5014,-0.1499,-0.05,25.6604,30.6736,67.3367,84.3173,70.1874,,,1,2020-08-14,1.9980,1.4728,1,0.15%,100,1,1.50%,0.15%
005399,长信量化价值驱动混合A,CXLHJZQDHHA,混合型,34.4922,-1.2381,-2.1823,25.6586,29.5677,46.2913,58.8723,,,,1,2020-08-14,1.4119,1.6048,1,0.15%,100,1,1.50%,0.15%
340008,兴全有机增长混合,XQYJZZHH,混合型,38.3504,-0.8901,3.7262,25.6542,30.0573,54.5361,76.5172,58.1036,105.0217,,1,2020-08-14,3.6299,1.5499,1,0.15%,100,1,1.50%,0.15%
007134,嘉实长青竞争优势股票C,JSCQJZYSGPC,股票型,27.3531,0.46,-0.9847,25.6360,27.7722,39.2686,,,,,1,2020-08-14,1.3977,1.5475,1,0.00%,100,0,,
003884,汇安沪深300指数增强A,HAHS300ZSZQA,股票指数,30.4104,0.5798,0.2181,25.6208,26.7447,52.5532,66.4936,62.5610,,,1,2020-08-14,1.6999,1.4866,1,0.12%,100,1,1.20%,0.12%
160642,鹏华增瑞混合(LOF),PHZRHHLOF,混合型,34.4234,-2.6852,1.5011,25.6132,29.2084,67.1482,75.0729,56.3251,,,1,2020-08-14,1.5620,0.5342,1,0.15%,100,1,1.50%,0.15%
165309,建信沪深300指数(LOF),JXHS300ZSLOF,股票指数,20.6488,1.1335,1.5279,25.6110,23.7223,32.8509,48.0746,40.4652,33.8587,,1,2020-08-14,1.5881,1.6124,1,0.12%,100,1,1.20%,0.12%
008779,嘉实中证500指数增强C,JSZZ500ZSZQC,股票指数,,-0.8467,-1.7906,25.6063,27.8045,,,,,,1,2020-08-14,1.2999,0.8065,1,0.00%,100,0,,
161213,国投瑞银中证消费服务指数,GTRYZZXFFWZS,股票指数,34.1743,-0.8475,-1.0989,25.6039,33.0301,48.2890,63.5220,59.8361,46.7085,,1,2020-08-14,2.34,1.3865,1,0.12%,100,1,1.20%,0.12%
002417,招商丰盛稳定增长混合C,ZSFSWDZZHHC,混合型,40.8075,-4.9635,-0.9635,25.5949,22.7530,60.0820,66.3544,58.7805,,,1,2020-08-14,1.9530,1.2967,0,0.15%,100,1,1.50%,0.15%
008891,安信价值成长混合A,AXJZCZHHA,混合型,,-2.0626,0.2727,25.5905,,,,,,,1,2020-08-14,1.2868,1.8683,1,0.15%,100,1,1.50%,0.15%
006564,圆信永丰精选回报混合,YXYFJXHBHH,混合型,30.6887,-0.0404,1.1230,25.5747,26.6451,51.9689,,,,,1,2020-08-14,1.4858,1.4336,1,0.15%,100,1,1.50%,0.15%
001955,中欧养老产业混合,ZOYLCYHH,混合型,32.5350,1.2946,4.0826,25.5672,22.8479,62.4195,112.4532,104.9684,,,1,2020-08-14,2.2690,1.8402,1,0.15%,100,1,1.50%,0.15%
000480,东方红新动力混合,DFHXDLHH,混合型,21.9960,1.7310,2.0367,25.5546,21.9960,40.6998,33.0431,32.1228,59.0010,,1,2020-08-14,3.0560,1.0916,1,1.50%,100,99,1.50%,1.50%
006302,银华行业轮动混合,YHHYLDHH,混合型,48.2856,0.0056,0.5744,25.5518,37.3289,72.8098,,,,,1,2020-08-14,1.7861,1.0752,1,0.15%,100,1,1.50%,0.15%
006327,易方达中证海外联接人民币A,YFDZZHWLJRMBA,QDII-指数,32.0699,-5.38,-2.2854,25.5506,24.1054,59.0997,,,,,1,2020-08-13,1.4879,-1.2412,1,0.12%,100,1,1.20%,0.12%
006113,汇添富创新医药混合,HTFCXYYHH,混合型,62.8890,-5.3794,-1.8450,25.5490,45.4083,86.1672,160.0980,,,,1,2020-08-14,2.6015,0.3278,1,0.15%,100,1,1.50%,0.15%
