基金代码,基金名称,名称缩写,基金类型,今年来,近1周,近1月,近3月,近6月,近1年,近2年,近3年,n0,不知道是啥,page_num,数据来源日期,净值,日增长率,total_page_num,手续费,购买起点（元),page_num2,原先手续费,现在手续费,基金规模,基金经理url,成立时间,跟踪误差率,当前经理管理天数,当前回报率,经理工作年限,经理管理过的基金数量,经理平均名次,经理平均回报率,跑赢均值比例,排名在前50%比例
6381,华夏恒生ETF联接C,HXHSETFLJC,QDII-指数,-9.1002,2.5079,-2.0588,4.4653,-8.2323,0.6154,,,,,1,2020-08-14,1.4224,-0.1965,1,0.00%,100,0.0,,,1.55亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_006381.html,2018-09-19,0.21%,703,-4.48,7.3780821917808215,22,0.4429357018090412,3.5657142857142854,0.5,0.5454545454545454
6779,广发恒生中国企业(QDII)C,GFHSZGQYQDIIC,QDII-指数,-5.3227,0.3928,-3.6125,4.4638,-2.4508,6.4912,,,,,1,2020-08-13,0.9712,0.0206,1,0.00%,100,0.0,,,0.05亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_006779.html,2019-03-07,0.22%,12,1.08,6.397260273972603,46,0.6873341570601079,-19.506304347826084,0.21739130434782608,0.2608695652173913
160924,大成恒生指数,DCHSZS,QDII-指数,-8.0537,2.3479,-1.9427,4.3526,-7.1636,0.9474,-5.6102,-4.1,,,1,2020-08-14,0.9590000000000001,-0.2081,1,0.12%,100,1.0,1.20%,0.12%,1.08亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_160924.html,2017-08-10,0.26%,1108,-4.6,8.997260273972604,8,0.5584546178984698,18.3575,0.375,0.375
162416,华宝港股通恒生香港35,HBGGTHSXG35,股票指数,-9.1322,3.5345,0.5453,4.004,-9.2375,-1.704,-8.2366,,,,1,2020-08-14,0.9403,-0.2863,1,0.10%,100,1.0,1.00%,0.10%,0.40亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_162416.html,2018-03-30,0.24%,2,1.43,7.183561643835616,18,0.6304965228550724,-26.552222222222234,0.4444444444444444,0.4444444444444444
166402,浦银安盛沪港深基本面100,PYASHGSJBM100,股票指数,-11.8711,2.7263,-2.8507,3.2361,-7.5206,-2.9074,-5.1126,-3.3304,,,1,2020-08-14,0.9985,0.3417,1,0.12%,100,1.0,1.20%,0.12%,0.20亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_166402.html,2017-04-27,0.17%,1213,-0.78,9.706849315068494,12,0.719248153942511,-20.805,0.16666666666666666,0.16666666666666666
7847,华富中债-0-5年中高等级信用债指数C,HFZZ05NZGDJXYZZSC,债券指数,,0.0497,0.19899999999999998,0.6297,,,,,,,1,2020-08-14,1.0068,0.0,1,0.00%,100,0.0,,,0.02亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_007847.html,2020-04-22,--,122,0.67,13.772602739726029,16,0.6265064429661588,-14.659999999999998,0.25,0.3125
5702,恒生前海港股通高股息指数,HSQHGGTGGXZS,股票指数,-14.5192,2.15,-1.3397,0.2609,-11.284,-2.1698,-12.3313,,,,1,2020-08-14,0.8837,0.1473,1,0.12%,100,1.0,1.20%,0.12%,0.38亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_005702.html,2018-04-26,0.21%,415,-13.95,5.758904109589041,9,0.7373602541403348,-14.746666666666664,0.1111111111111111,0.1111111111111111
7846,华富中债-0-5年中高等级信用债指数A,HFZZ05NZGDJXYZZSA,债券指数,,0.0599,0.2198,0.2499,,,,,,,1,2020-08-14,1.0031,0.01,1,0.05%,100,1.0,0.50%,0.05%,1.20亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_007846.html,2020-04-22,--,122,0.3,13.772602739726029,16,0.6265064429661588,-14.659999999999998,0.25,0.3125
6481,海富通上清所短融债券A,HFTSQSDRZQA,债券指数,1.4479,0.0596,0.2487,0.159,0.9872,2.6054,,,,,1,2020-08-14,1.0078,0.0099,1,0.10%,100,99.0,0.10%,0.10%,3.56亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_006481.html,2019-01-18,0.01%,416,2.96,6.986301369863014,32,0.5423467872921391,-1.6650000000000005,0.40625,0.40625
7073,海富通上清所短融债券C,HFTSQSDRZQC,债券指数,1.3209,0.0495,0.2279,0.1089,0.873,2.41,,,,,1,2020-08-14,1.0116,0.0099,1,0.00%,100,0.0,,,0.00亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_007073.html,2019-03-11,0.01%,416,3.31,6.986301369863014,32,0.5423467872921391,-1.6650000000000005,0.40625,0.40625
8549,汇安中债-广西信用债A,HAZZGXXYZA,债券指数,1.7498,0.1969,0.9524,0.0,1.4657,,,,,,1,2020-08-14,1.0176,0.0393,1,0.08%,100,1.0,0.80%,0.08%,10.12亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_008549.html,2019-12-27,--,239,1.91,1.4821917808219178,8,0.6662262038802341,-14.06125,0.0,0.25
8550,汇安中债-广西信用债C,HAZZGXXYZC,债券指数,1.44,0.1877,0.9052,-0.128,1.2072,,,,,,1,2020-08-14,1.0144,0.0394,1,0.00%,100,0.0,,,0.00亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_008550.html,2019-12-27,--,239,1.58,1.4821917808219178,8,0.6662262038802341,-14.06125,0.0,0.25
5051,上投标普港股通低波红利指数A,STBPGGTDBHLZSA,股票指数,-17.1935,2.7017,-0.5355,-0.4385,-13.4216,-9.3601,-18.7817,,,,1,2020-08-14,0.8173,0.1225,1,0.10%,100,1.0,1.00%,0.10%,3.88亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_005051.html,2017-12-04,--,992,-19.13,3.684931506849315,5,0.690774849082658,-25.29000000000001,0.4,0.4
3429,中证兴业中高等级信用债指数,ZZXYZGDJXYZZS,债券指数,3.0679,0.1966,0.7885,-0.4558,1.7671,4.6944,10.8961,16.9801,,,1,2020-08-14,1.0190000000000001,0.0,1,0.06%,10,1.0,0.60%,0.06%,79.76亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_003429.html,2016-11-04,0.06%,1206,18.84,4.789041095890411,19,0.4319886243697928,0.3621052631578949,0.5263157894736842,0.5789473684210527
5052,上投标普港股通低波红利指数C,STBPGGTDBHLZSC,股票指数,-17.4446,2.6934,-0.5781,-0.5536,-13.6247,-9.7174,-19.4519,,,,1,2020-08-14,0.8083,0.1239,1,0.00%,100,0.0,,,0.10亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_005052.html,2017-12-04,--,992,-20.03,3.684931506849315,5,0.690774849082658,-25.29000000000001,0.4,0.4
3083,中融1-3年高等级信用债A,ZR13NGDJXYZA,债券指数,2.1693,0.0294,0.3548,-0.6546,0.9258,2.8915,5.3585,8.1708,,,1,2020-08-14,1.0184,0.0098,1,0.04%,100,1.0,0.40%,0.04%,1.98亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_003083.html,2016-12-22,--,351,2.79,1.5616438356164384,24,0.5414779066262673,-2.504166666666667,0.25,0.4583333333333333
3082,中融1-3年中高等级信用债C,ZR13NZGDJXYZC,债券指数,2.677,0.1472,0.7683,-0.7070000000000001,1.224,4.3586,7.725,9.9907,,,1,2020-08-14,1.0887,0.0276,1,0.00%,100,0.0,,,0.02亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_003082.html,2016-12-27,--,351,4.1,1.5616438356164384,24,0.5414779066262673,-2.504166666666667,0.25,0.4583333333333333
3084,中融1-3年高等级信用债C,ZR13NGDJXYZC,债券指数,2.0337,0.0199,0.3392,-0.7211,0.8275,2.6443,4.7925,7.1385,,,1,2020-08-14,1.0059,0.0,1,0.00%,100,0.0,,,0.00亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_003084.html,2016-12-22,--,351,2.57,1.5616438356164384,24,0.5414779066262673,-2.504166666666667,0.25,0.4583333333333333
3081,中融1-3年中高等级信用债A,ZR13NZGDJXYZA,债券指数,2.7167,0.1549,0.7978,-0.7357,1.2304,4.5199,8.229,10.8441,,,1,2020-08-14,1.0993,0.0273,1,0.04%,100,1.0,0.40%,0.04%,9.90亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_003081.html,2016-12-27,--,351,4.25,1.5616438356164384,24,0.5414779066262673,-2.504166666666667,0.25,0.4583333333333333
5623,广发中债1-3年农发债指数A,GFZZ13NNFZZSA,债券指数,1.1875,0.078,0.4011,-1.0701,0.4181,2.6883,6.9707,,,,1,2020-08-14,1.0262,0.0195,1,0.05%,100,1.0,0.50%,0.05%,52.26亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_005623.html,2018-04-24,0.06%,298,2.11,1.9643835616438359,17,0.6999677156343683,-3.448235294117648,0.05882352941176471,0.29411764705882354
5624,广发中债1-3年农发债指数C,GFZZ13NNFZZSC,债券指数,1.1457,0.0758,0.418,-1.0763,0.3918,2.6227,6.8789,,,,1,2020-08-14,1.057,0.0189,1,0.00%,100,0.0,,,0.03亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_005624.html,2018-04-24,0.06%,298,2.04,1.9643835616438359,17,0.6999677156343683,-3.448235294117648,0.05882352941176471,0.29411764705882354
8126,创金合信中债1-3年国开债C,CJHXZZ13NGKZC,债券指数,1.6288,0.0692,0.3565,-1.112,0.7648,,,,,,1,2020-08-14,1.0134,0.0099,1,0.00%,100,0.0,,,0.00亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_008126.html,2019-11-21,--,246,1.88,5.276712328767124,41,0.5827258386000251,-7.738048780487803,0.3170731707317073,0.4146341463414634
7259,民生加银1-3年农发行债,MSJY13NNFHZ,债券指数,1.0106,0.0597,0.3191,-1.1206,0.2698,2.4273,,,,,1,2020-08-14,1.0059,0.0199,1,0.04%,100,1.0,0.40%,0.04%,169.92亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_007259.html,2019-05-27,0.06%,453,3.16,10.70958904109589,36,0.55824783763268,-1.3357142857142856,0.2777777777777778,0.4166666666666667
7122,工银1-3年国开债指数A,GY13NGKZZSA,债券指数,1.3697,0.0599,0.3401,-1.1207,0.5683,2.8052,,,,,1,2020-08-14,1.0031,0.01,1,0.04%,100,1.0,0.40%,0.04%,67.02亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_007122.html,2019-06-27,0.05%,374,2.71,9.347945205479453,31,0.5141128372687368,2.3134482758620702,0.3870967741935484,0.41935483870967744
7022,嘉实中债1-3政金债指数C,JSZZ13ZJZZSC,债券指数,1.3175,0.0602,0.3109,-1.1459,0.4871,2.6157,,,,,1,2020-08-14,0.9987,0.02,1,0.00%,100,0.0,,,0.02亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_007022.html,2019-04-25,0.04%,484,3.51,5.126027397260274,17,0.6580873462897022,-4.617058823529412,0.2352941176470588,0.2352941176470588
7123,工银1-3年国开债指数C,GY13NGKZZSC,债券指数,1.2992,0.0599,0.3302,-1.1503,0.5185,2.7233,,,,,1,2020-08-14,1.0027,0.02,1,0.00%,100,0.0,,,0.00亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_007123.html,2019-06-27,0.05%,374,2.62,9.347945205479453,31,0.5141128372687368,2.3134482758620702,0.3870967741935484,0.41935483870967744
7021,嘉实中债1-3政金债指数A,JSZZ13ZJZZSA,债券指数,1.3367,0.06,0.3208,-1.1558,0.4865,2.6752,,,,,1,2020-08-14,0.9987,0.01,1,0.05%,100,1.0,0.50%,0.05%,32.18亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_007021.html,2019-04-25,0.04%,484,3.72,5.126027397260274,17,0.6580873462897022,-4.617058823529412,0.2352941176470588,0.2352941176470588
7124,工银1-3年农发债指数A,GY13NNFZZSA,债券指数,1.2695,0.0599,0.3606,-1.1606,0.4889,2.6619,,,,,1,2020-08-14,1.0022,0.02,1,0.04%,100,1.0,0.40%,0.04%,87.69亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_007124.html,2019-05-21,0.02%,429,3.2,9.347945205479453,31,0.5141128372687368,2.3134482758620702,0.3870967741935484,0.41935483870967744
6745,交银中债1-3年农发债指数A,JYZZ13NNFZZSA,债券指数,1.2890000000000001,0.049,0.324,-1.169,0.4764,2.7471,,,,,1,2020-08-14,1.022,0.0098,0,0.08%,100,1.0,0.80%,0.08%,66.12亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_006745.html,2019-01-23,0.07%,378,2.67,1.9835616438356165,17,0.4890548009048917,0.7682352941176469,0.29411764705882354,0.5882352941176471
6491,南方1-3年国开债A,NF13NGKZA,债券指数,1.4835,0.0594,0.3476,-1.1812,0.623,3.0102,,,,,1,2020-08-14,1.0104,0.0099,1,0.06%,100,1.0,0.60%,0.06%,226.18亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_006491.html,2018-11-08,0.05%,92,-1.21,8.095890410958905,40,0.4423329652165432,-1.1155000000000002,0.5,0.6
8157,中金中债1-3年政金债C,ZJZZ13NZJZC,债券指数,1.058,0.0796,0.3592,-1.1887,0.4953,,,,,,1,2020-08-14,1.0058,0.0298,1,0.00%,100,0.0,,,0.00亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_008157.html,2019-12-25,--,241,0.99,4.104109589041096,26,0.6580383519266115,-2.897692307692308,0.07692307692307693,0.07692307692307693
7125,工银1-3年农发债指数C,GY13NNFZZSC,债券指数,1.1926,0.0591,0.3459,-1.1937,0.4232,3.9693,,,,,1,2020-08-14,1.0154,0.0197,1,0.00%,100,0.0,,,0.01亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_007125.html,2019-05-21,0.02%,429,4.49,9.347945205479453,31,0.5141128372687368,2.3134482758620702,0.3870967741935484,0.41935483870967744
7169,易方达中债1-3年国开债A,YFDZZ13NGKZA,债券指数,1.643,0.0701,0.3416,-1.1982,0.8190000000000001,3.1664,,,,,1,2020-08-14,0.9988,0.02,1,0.04%,100,1.0,0.40%,0.04%,37.46亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_007169.html,2019-04-29,0.05%,274,2.28,9.027397260273975,35,0.5016130212249827,1.5691428571428576,0.42857142857142855,0.3714285714285713
8125,创金合信中债1-3年国开债A,CJHXZZ13NGKZA,债券指数,1.5881,0.0691,0.3666,-1.1992,0.6948,,,,,,1,2020-08-14,1.0131,0.0099,1,0.05%,100,1.0,0.50%,0.05%,8.61亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_008125.html,2019-11-21,--,246,1.84,5.276712328767124,41,0.5827258386000251,-7.738048780487803,0.3170731707317073,0.4146341463414634
8156,中金中债1-3年政金债A,ZJZZ13NZJZA,债券指数,1.0877,0.0797,0.3695,-1.1992,0.5049,,,,,,1,2020-08-14,1.0051,0.0299,1,0.06%,100,1.0,0.60%,0.06%,4.03亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_008156.html,2019-12-25,--,241,1.02,4.104109589041096,26,0.6580383519266115,-2.897692307692308,0.07692307692307693,0.07692307692307693
6492,南方1-3年国开债C,NF13NGKZC,债券指数,1.4264,0.0595,0.3383,-1.203,0.5846,2.9038,,,,,1,2020-08-14,1.0082,0.0099,1,0.00%,100,0.0,,,0.51亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_006492.html,2018-11-08,0.05%,92,-1.23,8.095890410958905,40,0.4423329652165432,-1.1155000000000002,0.5,0.6
6484,广发中债1-3年国开债A,GFZZ13NGKZA,债券指数,1.0334,0.0689,0.4546,-1.212,0.3063,2.5783,,,,,1,2020-08-14,1.0165,0.0197,1,0.05%,100,1.0,0.50%,0.05%,72.97亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_006484.html,2018-11-14,0.02%,243,1.19,1.9643835616438359,17,0.6999677156343683,-3.448235294117648,0.05882352941176471,0.29411764705882354
7170,易方达中债1-3年国开债C,YFDZZ13NGKZC,债券指数,1.6027,0.0701,0.3417,-1.2181,0.7892,3.0845,,,,,1,2020-08-14,0.9984,0.0301,1,0.00%,100,0.0,,,0.02亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_007170.html,2019-04-29,0.05%,274,2.22,9.027397260273975,35,0.5016130212249827,1.5691428571428576,0.42857142857142855,0.3714285714285713
7010,国寿安保中债1-3年指数A,GSABZZ13NZSA,债券指数,1.5308,0.0699,0.3605,-1.2303,0.6864,3.0782,,,,,1,2020-08-14,1.0024,0.01,1,0.05%,100,1.0,0.50%,0.05%,198.88亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_007010.html,2019-03-06,0.05%,535,4.38,1.5041095890410958,13,0.5373529310111249,-1.9784615384615385,0.3076923076923077,0.4615384615384616
6485,广发中债1-3年国开债C,GFZZ13NGKZC,债券指数,0.9753,0.069,0.4454,-1.2429999999999999,0.2576,2.4705,,,,,1,2020-08-14,1.0147,0.0197,1,0.00%,100,0.0,,,0.01亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_006485.html,2018-11-14,0.02%,243,1.12,1.9643835616438359,17,0.6999677156343683,-3.448235294117648,0.05882352941176471,0.29411764705882354
7011,国寿安保中债1-3年指数C,GSABZZ13NZSC,债券指数,1.4772,0.0698,0.3497,-1.2472,0.645,2.9788,,,,,1,2020-08-14,1.0045,0.0199,1,0.00%,100,0.0,,,0.00亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_007011.html,2019-03-06,0.05%,535,4.58,1.5041095890410958,13,0.5373529310111249,-1.9784615384615385,0.3076923076923077,0.4615384615384616
7765,前海开源1-3年国开债A,QHKY13NGKZA,债券指数,1.3865,0.0798,0.3198,-1.2784,0.542,,,,,,1,2020-08-14,1.004,0.0199,1,0.05%,100,1.0,0.50%,0.05%,4.03亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_007765.html,2019-08-28,--,360,2.51,3.5753424657534247,22,0.4756273504962906,4.364761904761906,0.2727272727272727,0.5454545454545454
7766,前海开源1-3年国开债C,QHKY13NGKZC,债券指数,1.3358,0.0897,0.3197,-1.2881,0.502,,,,,,1,2020-08-14,1.004,0.0299,1,0.00%,100,0.0,,,0.00亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_007766.html,2019-08-28,--,360,2.51,3.5753424657534247,22,0.4756273504962906,4.364761904761906,0.2727272727272727,0.5454545454545454
7364,易方达中债1-3年政金债A,YFDZZ13NZJZA,债券指数,1.5937,0.0802,0.3516,-1.3029,0.7905,,,,,,1,2020-08-14,0.9989,0.03,1,0.04%,100,1.0,0.40%,0.04%,19.92亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_007364.html,2019-12-03,--,263,1.9,9.027397260273975,35,0.5016130212249827,1.5691428571428576,0.42857142857142855,0.3714285714285713
7365,易方达中债1-3年政金债C,YFDZZ13NZJZC,债券指数,1.5437,0.0802,0.3417,-1.3135,0.7507,,,,,,1,2020-08-14,0.9983,0.0301,1,0.00%,100,0.0,,,0.01亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_007365.html,2019-12-03,--,263,1.83,9.027397260273975,35,0.5016130212249827,1.5691428571428576,0.42857142857142855,0.3714285714285713
7000,鹏华中债1-3年国开行债A,PHZZ13NGKHZA,债券指数,1.367,0.0687,0.3151,-1.3153,0.5276,2.9139,,,,,1,2020-08-14,1.0188,0.0098,1,0.06%,100,1.0,0.60%,0.06%,111.83亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_007000.html,2019-03-13,0.05%,528,4.44,3.6520547945205486,26,0.5096517006783967,0.2659090909090908,0.2692307692307692,0.4230769230769231
7026,建信中债1-3年国开债A,JXZZ13NGKZA,债券指数,1.5951,0.069,0.3955,-1.3205,0.6955,3.0549,,,,,1,2020-08-14,1.0153,0.0099,1,0.05%,100,1.0,0.50%,0.05%,63.50亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_007026.html,2019-03-25,0.05%,516,4.62,4.095890410958904,15,0.5452555529712221,0.13466666666666666,0.26666666666666666,0.26666666666666666
7001,鹏华中债1-3年国开行债C,PHZZ13NGKHZC,债券指数,1.3149,0.0687,0.3149,-1.334,0.4776,2.8252,,,,,1,2020-08-14,1.0191,0.0098,1,0.00%,100,0.0,,,0.00亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_007001.html,2019-03-13,0.05%,528,4.84,3.6520547945205486,26,0.5096517006783967,0.2659090909090908,0.2692307692307692,0.4230769230769231
7027,建信中债1-3年国开债C,JXZZ13NGKZC,债券指数,1.5747,0.069,0.3857,-1.3497,0.6462,3.0546,,,,,1,2020-08-14,1.015,0.0099,1,0.00%,100,0.0,,,0.38亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_007027.html,2019-03-25,0.05%,516,4.59,4.095890410958904,15,0.5452555529712221,0.13466666666666666,0.26666666666666666,0.26666666666666666
8073,招商中债-1-3年央企债券指数A,ZSZZ13NYQZQZSA,债券指数,0.7193,0.0298,0.7009,-1.41,0.1885,,,,,,1,2020-08-14,1.0057,0.0099,1,0.05%,100,1.0,0.50%,0.05%,4.54亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_008073.html,2019-12-18,--,248,0.85,1.7095890410958905,14,0.4808145719717092,-1.6414285714285717,0.21428571428571427,0.5714285714285714
7289,汇添富中债1-3年农发债A,HTFZZ13NNFZA,债券指数,1.6605,0.069,0.3065,-1.4169,0.8396,2.8814,,,,,1,2020-08-14,1.0146,0.0197,1,0.05%,100,1.0,0.50%,0.05%,68.43亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_007289.html,2019-06-19,0.07%,45,-0.14,1.4986301369863009,12,0.6399969045770973,-2.2841666666666662,0.0,0.08333333333333333
8216,农银汇理彭博1-3年利率债指数,NYHLPB13NLLZZS,债券指数,1.4061,0.0703,0.3731,-1.4314,0.6114,,,,,,1,2020-08-14,0.9954,0.0301,0,0.05%,100,1.0,0.50%,0.05%,88.84亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_008216.html,2019-12-27,--,239,1.32,1.5534246575342463,6,0.5003354817444641,-1.4166666666666667,0.0,0.6666666666666666
7290,汇添富中债1-3年农发债C,HTFZZ13NNFZC,债券指数,1.5918,0.0691,0.2969,-1.4377,0.7809,2.7819,,,,,1,2020-08-14,1.0134,0.0197,1,0.00%,100,0.0,,,0.00亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_007290.html,2019-06-19,0.07%,45,-0.15,1.4986301369863009,12,0.6399969045770973,-2.2841666666666662,0.0,0.08333333333333333
8074,招商中债-1-3年央企债券指数C,ZSZZ13NYQZQZSC,债券指数,0.6292,0.0199,0.6813,-1.4499,0.1288,,,,,,1,2020-08-14,1.0048,0.01,1,0.00%,100,0.0,,,0.11亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_008074.html,2019-12-18,--,248,0.85,1.7095890410958905,14,0.4808145719717092,-1.6414285714285717,0.21428571428571427,0.5714285714285714
4085,工银国债(7-10年)指数A,GYGZ710NZSA,债券指数,1.7973,0.4204,0.6135,-1.4794,-0.0364,2.1854,8.3736,10.9451,,,1,2020-08-14,1.0988,0.1276,1,0.08%,100,1.0,0.80%,0.08%,1.81亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_004085.html,2017-01-04,0.03%,305,3.03,1.1753424657534246,15,0.6097970210881981,-2.624,0.0,0.2
4086,工银国债(7-10年)指数C,GYGZ710NZSC,债券指数,1.7419,0.4207,0.6047,-1.4892,-0.0819,2.0919,8.357999999999999,10.8968,,,1,2020-08-14,1.0981,0.1277,1,0.00%,100,0.0,,,0.08亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_004086.html,2017-01-04,0.03%,305,2.95,1.1753424657534246,15,0.6097970210881981,-2.624,0.0,0.2
6473,招商中债1-5年进出口行A,ZSZZ15NJCKHA,债券指数,1.319,0.0792,0.527,-1.4905,0.4045,2.727,,,,,1,2020-08-14,1.0109,0.0198,1,0.05%,100,1.0,0.50%,0.05%,26.72亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_006473.html,2018-12-05,0.06%,596,4.52,2.7890410958904117,41,0.5080989901405388,-1.044166666666667,0.3170731707317073,0.3902439024390244
7080,建信中债5-10国开指数A,JXZZ510GKZSA,债券指数,3.0904,0.1285,1.1978,-1.5081,1.0039,,,,,,1,2020-08-14,1.0138,0.0395,1,0.05%,100,1.0,0.50%,0.05%,0.49亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_007080.html,2019-09-17,--,340,4.11,2.8027397260273967,16,0.4669488759578461,-1.211428571428571,0.1875,0.5
6474,招商中债1-5年进出口行C,ZSZZ15NJCKHC,债券指数,1.2703,0.0792,0.5171,-1.51,0.3659,2.6376,,,,,1,2020-08-14,1.0107,0.0297,1,0.00%,100,0.0,,,0.01亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_006474.html,2018-12-05,0.06%,596,4.37,2.7890410958904117,41,0.5080989901405388,-1.044166666666667,0.3170731707317073,0.3902439024390244
7946,大成中债1-3年国开债指数A,DCZZ13NGKZZSA,债券指数,0.6733,0.0604,0.23199999999999998,-1.525,0.2138,,,,,,1,2020-08-14,0.9938,0.0101,1,0.05%,100,1.0,0.50%,0.05%,40.74亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_007946.html,2019-09-26,--,164,-0.04,4.942465753424657,28,0.6202951158931969,-3.049285714285715,0.35714285714285715,0.32142857142857145
7035,中银中债1-3年期国开债指数,ZYZZ13NQGKZZS,债券指数,1.3305,0.0792,0.4274,-1.5299,0.4892,2.8201,,,,,1,2020-08-14,1.0103,0.0198,1,0.05%,100,1.0,0.50%,0.05%,179.79亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_007035.html,2019-03-21,0.06%,516,4.36,1.4986301369863009,3,0.8287944004006187,-3.56,0.0,0.0
7097,汇添富中债1-3年国开债A,HTFZZ13NGKZA,债券指数,1.5022,0.0796,0.3693,-1.5467,0.5389,2.7744,,,,,1,2020-08-14,1.0057,0.0199,1,0.05%,100,1.0,0.50%,0.05%,61.40亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_007097.html,2019-04-15,0.05%,495,4.11,15.82739726027397,27,0.6263442551378536,-6.786666666666667,0.25925925925925924,0.2222222222222222
7495,兴业中债1-3年政金债C,XYZZ13NZJZC,债券指数,1.213,0.0548,0.3298,-1.5476,0.3063,2.5952,,,,,1,2020-08-14,1.0953,0.0183,1,0.00%,100,0.0,,,0.00亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_007495.html,2019-05-27,0.04%,453,2.96,1.5068493150684932,10,0.630622865797703,-6.769,0.2,0.4
7947,大成中债1-3年国开债指数C,DCZZ13NGKZZSC,债券指数,0.6133,0.0705,0.2322,-1.5557,0.1638,,,,,,1,2020-08-14,0.9928,0.0101,1,0.00%,100,0.0,,,0.00亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_007947.html,2019-09-26,--,164,-0.08,4.942465753424657,28,0.6202951158931969,-3.049285714285715,0.35714285714285715,0.32142857142857145
7081,建信中债5-10国开指数C,JXZZ510GKZSC,债券指数,3.0409,0.1285,1.1886,-1.5572,0.9645,,,,,,1,2020-08-14,1.013,0.0395,1,0.00%,100,0.0,,,0.28亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_007081.html,2019-09-17,--,340,4.03,2.8027397260273967,16,0.4669488759578461,-1.211428571428571,0.1875,0.5
7098,汇添富中债1-3年国开债C,HTFZZ13NGKZC,债券指数,1.436,0.0696,0.3594,-1.5759,0.4921,2.6475,,,,,1,2020-08-14,1.0055,0.0199,1,0.00%,100,0.0,,,0.03亿元（2020-06-30）,http://fundf10.eastmoney.com/jjjl_007098.html,2019-04-15,0.05%,495,3.95,15.82739726027397,27,0.6263442551378536,-6.786666666666667,0.25925925925925924,0.2222222222222222
